"Country","Landscape","Household_ID","Round","bundles","cost","total_fuelwood_value","hh_annual_nonfuel_nr_value","Nonfuel_NR_decreasing","Rate"
"RWA","L02","VDYfVRu3Q44","1",468,600,334.763948497854,0,NA,838.8
"RWA","L02","voQqwNL5SR4","1",48,600,34.3347639484979,0,NA,838.8
"RWA","L02","WuExMq5R6A9","1",364,600,260.371959942775,0,NA,838.8
"RWA","L02","xAHNqyKKrL4","1",72,600,51.5021459227468,0,NA,838.8
"RWA","L02","XrphaE61Jh6","1",56,600,40.0572246065808,0,NA,838.8
"RWA","L02","y5bMEWTbk12","1",NA,NA,NA,0,NA,838.8
"RWA","L02","z7c7QHaTTe7","1",72,600,51.5021459227468,0,NA,838.8
"RWA","L02","zxz5fHgxQr4","1",72,600,51.5021459227468,0,NA,838.8
"RWA","L03","1aHi48GS6A5","1",208,600,148.783977110157,0,NA,838.8
"RWA","L03","1m6QKguDbp4","1",116,600,82.9756795422032,0,NA,838.8
"RWA","L03","29hZgxCQpf4","1",12,600,8.58369098712446,0,NA,838.8
"RWA","L03","2tfKupRSSR9","1",208,600,148.783977110157,0,NA,838.8
"RWA","L03","5s4t5icCN2","1",364,600,260.371959942775,0,NA,838.8
"RWA","L03","B8yvkFk2DJ5","1",312,600,223.175965665236,0,NA,838.8
"RWA","L03","bsDhjVrvZ8B","1",156,600,111.587982832618,0,NA,838.8
"RWA","L03","DRwp2xk3gPB","1",260,600,185.979971387697,0,NA,838.8
"RWA","L03","DybB4C7m1V6","1",156,600,111.587982832618,0,NA,838.8
"RWA","L03","eSXVTUZDKD3","1",624,600,446.351931330472,0,NA,838.8
"RWA","L03","EXzXQD4FSm3","1",260,600,185.979971387697,0,NA,838.8
"RWA","L03","fL32p1TYNb8","1",64,600,45.7796852646638,0,NA,838.8
"RWA","L03","J2FX8wXV8S9","1",416,600,297.567954220315,0,NA,838.8
"RWA","L03","kwtgXoW7Ei8","1",416,600,297.567954220315,0,NA,838.8
"RWA","L03","oSahYBywkW2","1",240,600,171.673819742489,0,NA,838.8
"RWA","L03","rP7DxqhNrW3","1",312,600,223.175965665236,0,NA,838.8
"RWA","L03","rQmTKtJ2h92","1",164,600,117.310443490701,0,NA,838.8
"RWA","L03","rYhbEL7oXj9","1",556,600,397.711015736767,0,NA,838.8
"RWA","L03","s754vJkGDg2","1",156,600,111.587982832618,0,NA,838.8
"RWA","L03","SS7UVs5jxa4","1",192,600,137.339055793991,77.4916547448736,1,838.8
"RWA","L03","tmtcp1ke5eB","1",216,600,154.50643776824,0,NA,838.8
"RWA","L03","Tt5k1X1aefA","1",208,600,148.783977110157,0,NA,838.8
"RWA","L03","TY6c2BvPeq8","1",312,600,223.175965665236,0,NA,838.8
"RWA","L03","UVBzkFMeZz9","1",260,600,185.979971387697,0,NA,838.8
"RWA","L03","V6SdSqrYbJ7","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L03","Vh74sMy7UM8","1",308,600,220.314735336195,0,NA,838.8
"RWA","L03","vvZZdLufJK3","1",364,600,260.371959942775,0,NA,838.8
"RWA","L03","x7bE3Pdy8h5","1",572,600,409.155937052933,0,NA,838.8
"RWA","L03","ydvLLQUM1wA","1",116,600,82.9756795422032,0,NA,838.8
"RWA","L03","YfvDPbb5H85","1",416,600,297.567954220315,0,NA,838.8
"RWA","L04","5AjH6QaGU24","1",64,600,45.7796852646638,0,NA,838.8
"RWA","L04","6vh1fcZWV2A","1",156,600,111.587982832618,0,NA,838.8
"RWA","L04","6VtbLtrb1D3","1",312,600,223.175965665236,0,NA,838.8
"RWA","L04","AVbrhtAbDP5","1",100,600,71.5307582260372,0,NA,838.8
"RWA","L04","bdXeZG9z586","1",360,600,257.510729613734,0,NA,838.8
"RWA","L04","cuVuG6WmhC5","1",208,600,148.783977110157,0,NA,838.8
"RWA","L04","EJpjhf8ixG7","1",208,600,148.783977110157,0,NA,838.8
"RWA","L04","fzVneyP9Mg7","1",192,600,137.339055793991,0,1,838.8
"RWA","L04","GJymWVjaQVB","1",52,600,37.1959942775393,0,NA,838.8
"RWA","L04","gtdvY5R76A5","1",624,600,446.351931330472,0,NA,838.8
"RWA","L04","hXCHXcG2W46","1",312,600,223.175965665236,0,NA,838.8
"RWA","L04","io6UuTdM1Q3","1",364,600,260.371959942775,0,NA,838.8
"RWA","L04","iRtxUHTRGi2","1",312,600,223.175965665236,0,NA,838.8
"RWA","L04","iV8EbG17vX2","1",144,600,103.004291845494,0,NA,838.8
"RWA","L04","jDuNCdZs246","1",312,600,223.175965665236,0,NA,838.8
"RWA","L04","jHTSofjuPJ7","1",260,600,185.979971387697,0,NA,838.8
"RWA","L04","JM2DWViH8L8","1",324,600,231.759656652361,0,NA,838.8
"RWA","L04","jT3NCQFGuW8","1",192,600,137.339055793991,0,NA,838.8
"RWA","L04","M8qxpz4tTs2","1",424,600,303.290414878398,0,NA,838.8
"RWA","L04","nUikVE2njA5","1",216,600,154.50643776824,0,NA,838.8
"RWA","L04","rkEPTagLmF8","1",116,600,82.9756795422032,0,NA,838.8
"RWA","L04","seXpFZmj3a","1",376,600,268.9556509299,0,NA,838.8
"RWA","L04","tzDJcn6PLMB","1",168,600,120.171673819742,0,NA,838.8
"RWA","L04","wr5wPxGTis","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L04","Xcq8cPDrtJA","1",312,600,223.175965665236,0,NA,838.8
"RWA","L04","xcxoHDFasQA","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L04","xRKbT2uWYL4","1",364,600,260.371959942775,0,NA,838.8
"RWA","L04","yCPYya5PZfA","1",72,600,51.5021459227468,0,NA,838.8
"RWA","L04","YDokUMGBos2","1",NA,NA,NA,0,NA,838.8
"RWA","L04","YR25C1AKLBA","1",728,600,520.743919885551,0,NA,838.8
"RWA","L06","3hzQ4hJNWpA","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","3hzQ4hJNWpA","2",208,600,148.783977110157,0,NA,838.8
"RWA","L06","5DkfDPaXxW6","1",260,600,185.979971387697,0,NA,838.8
"RWA","L06","5DkfDPaXxW6","2",720,600,515.021459227468,0,NA,838.8
"RWA","L06","ACtMM9ksKX9","1",260,600,185.979971387697,4.76871721506915,0,838.8
"RWA","L06","ACtMM9ksKX9","2",520,600,371.959942775393,0,NA,838.8
"RWA","L06","AvkkCXoYrg8","1",108,600,77.2532188841202,0,NA,838.8
"RWA","L06","AvkkCXoYrg8","2",208,600,148.783977110157,0,NA,838.8
"RWA","L06","BrVjLcZwqr3","1",312,600,223.175965665236,0,NA,838.8
"RWA","L06","BrVjLcZwqr3","2",312,600,223.175965665236,0,NA,838.8
"RWA","L06","c2cooWnTEh2","1",156,600,111.587982832618,0,NA,838.8
"RWA","L06","c2cooWnTEh2","2",208,600,148.783977110157,0,NA,838.8
"RWA","L06","CGeuGzTDPV5","1",312,600,223.175965665236,0,NA,838.8
"RWA","L06","CGeuGzTDPV5","2",260,600,185.979971387697,0,NA,838.8
"RWA","L06","dVN9QRTY6b4","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","dVN9QRTY6b4","2",156,600,111.587982832618,0,NA,838.8
"RWA","L06","e3YsHqYkYK6","1",208,600,148.783977110157,0,NA,838.8
"RWA","L06","e3YsHqYkYK6","2",364,600,260.371959942775,0,NA,838.8
"RWA","L06","fiLpRcMBzoA","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","fiLpRcMBzoA","2",312,600,223.175965665236,0,NA,838.8
"RWA","L06","H4YdiXt5cz3","1",312,600,223.175965665236,0,NA,838.8
"RWA","L06","H4YdiXt5cz3","2",780,600,557.93991416309,0,NA,838.8
"RWA","L06","HbRbhAKMLv3","1",52,600,37.1959942775393,0,NA,838.8
"RWA","L06","HbRbhAKMLv3","2",208,600,148.783977110157,0,NA,838.8
"RWA","L06","jQRmJu3n453","1",52,600,37.1959942775393,61.9933237958989,1,838.8
"RWA","L06","jQRmJu3n453","2",156,600,111.587982832618,0,NA,838.8
"RWA","L06","JYjBoTCdte4","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","JYjBoTCdte4","2",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","kKLu4qgLM62","1",52,600,37.1959942775393,0,NA,838.8
"RWA","L06","kKLu4qgLM62","2",572,600,409.155937052933,0,NA,838.8
"RWA","L06","kxErk1sYmQB","1",164,600,117.310443490701,0,NA,838.8
"RWA","L06","kxErk1sYmQB","2",NA,NA,NA,0,NA,838.8
"RWA","L06","Lka6n6s87G","1",156,600,111.587982832618,0,NA,838.8
"RWA","L06","Lka6n6s87G","2",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","nny1kAHD1A6","1",156,600,111.587982832618,0,1,838.8
"RWA","L06","nny1kAHD1A6","2",208,600,148.783977110157,0,NA,838.8
"RWA","L06","NpBRQomLNX3","1",36,600,25.7510729613734,0,NA,838.8
"RWA","L06","NpBRQomLNX3","2",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","NpVRwZSF9A9","1",232,600,165.951359084406,0,NA,838.8
"RWA","L06","NpVRwZSF9A9","2",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","PGN47oqwcT6","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","PGN47oqwcT6","2",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","pYrS9Lnoio5","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","pYrS9Lnoio5","2",208,600,148.783977110157,0,NA,838.8
"RWA","L06","QLDaeeq1A6A","1",520,600,371.959942775393,0,NA,838.8
"RWA","L06","QLDaeeq1A6A","2",312,600,223.175965665236,0,NA,838.8
"RWA","L06","R5nJaf2Sop9","1",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","R5nJaf2Sop9","2",260,600,185.979971387697,0,NA,838.8
"RWA","L06","R9DTr4peJNA","1",116,600,82.9756795422032,0,NA,838.8
"RWA","L06","R9DTr4peJNA","2",156,600,111.587982832618,0,NA,838.8
"RWA","L06","to8Gc5JzaT7","1",312,600,223.175965665236,1.19217930376729,0,838.8
"RWA","L06","to8Gc5JzaT7","2",676,600,483.547925608011,0,NA,838.8
"RWA","L06","vdieyWj8obA","1",260,600,185.979971387697,0,NA,838.8
"RWA","L06","vdieyWj8obA","2",228,600,163.090128755365,0,NA,838.8
"RWA","L06","XZQvXo5qT34","1",116,600,82.9756795422032,0,NA,838.8
"RWA","L06","XZQvXo5qT34","2",104,600,74.3919885550787,0,NA,838.8
"RWA","L06","yaHQ7ni6ar4","1",364,600,260.371959942775,0,NA,838.8
"RWA","L06","yaHQ7ni6ar4","2",208,600,148.783977110157,0,NA,838.8
"RWA","L06","YVG8nKF7bC4","1",156,600,111.587982832618,0,NA,838.8
"RWA","L06","YVG8nKF7bC4","2",312,600,223.175965665236,0,NA,838.8
"RWA","L07","1tDK7dEA7q4","1",208,600,148.783977110157,0,NA,838.8
"RWA","L07","3aT11RTk4H8","1",208,600,148.783977110157,0,NA,838.8
"RWA","L07","5FTsNB6cw66","1",208,600,148.783977110157,0,NA,838.8
"RWA","L07","8LgQmjxaed7","1",208,600,148.783977110157,0,NA,838.8
"RWA","L07","8QSNRiJbU45","1",208,600,148.783977110157,0,NA,838.8
"RWA","L07","8rMnuSjsKfA","1",208,600,148.783977110157,0,NA,838.8
"RWA","L07","9s7aPD8ZRh7","1",272,600,194.563662374821,0,NA,838.8
"RWA","L07","9yvw1XWDNpA","1",364,600,260.371959942775,0,NA,838.8
"RWA","L07","ah2mXHfB7w4","1",468,600,334.763948497854,0,NA,838.8
"RWA","L07","C3b2zHKsNU3","1",520,600,371.959942775393,0,NA,838.8
"RWA","L07","C56aeDFWPa7","1",52,600,37.1959942775393,0,NA,838.8
"RWA","L07","CnrK9APvaT4","1",52,600,37.1959942775393,0,NA,838.8
"RWA","L07","cQsxahQ8sm8","1",52,600,37.1959942775393,0,NA,838.8
"RWA","L07","EhXFcHgzLr8","1",208,600,148.783977110157,0,NA,838.8
"RWA","L07","j3meptUjcsA","1",364,600,260.371959942775,0,NA,838.8
"RWA","L07","Kg7uwpdD4P5","1",260,600,185.979971387697,0,NA,838.8
"RWA","L07","mE3oDzqBqu4","1",428,600,306.151645207439,0,NA,838.8
"RWA","L07","MScBRdzkSi4","1",364,600,260.371959942775,0,NA,838.8
"RWA","L07","nkZFomM6JN2","1",280,600,200.286123032904,0,NA,838.8
"RWA","L07","NqznyHy6N16","1",324,600,231.759656652361,0,NA,838.8
"RWA","L07","ob6Go1epkY4","1",52,600,37.1959942775393,0,NA,838.8
"RWA","L07","sohyYFGAMr9","1",260,600,185.979971387697,0,NA,838.8
"RWA","L07","tU6yMt3dHA3","1",312,600,223.175965665236,0,NA,838.8
"RWA","L07","tuxCwfbZQN9","1",260,600,185.979971387697,0,NA,838.8
"RWA","L07","TYoYR9fk5v3","1",416,600,297.567954220315,0,NA,838.8
"RWA","L07","vC1xGx4WFW","1",312,600,223.175965665236,0,NA,838.8
"RWA","L07","Wj18gYU55E5","1",520,600,371.959942775393,0,NA,838.8
"RWA","L07","WVpeXYVGNq8","1",312,600,223.175965665236,0,NA,838.8
"RWA","L07","yyXhtLq72C2","1",312,600,223.175965665236,0,NA,838.8
"RWA","L07","zywmeprmCJ6","1",208,600,148.783977110157,0,NA,838.8
"TZA","L03","41YTq8opiW8","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L03","5R7zjWiS4o","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L03","8RDtceCXmi7","1",208,1833.3335,170.542651162791,0,NA,2236
"TZA","L03","9WWgnSHHAA6","1",988,1833.3335,810.077593023256,0,NA,2236
"TZA","L03","dFX9VzkXhCA","1",312,1833.3335,255.813976744186,0,NA,2236
"TZA","L03","e7KZhetzbx","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L03","Goj6tydZtp2","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L03","hfEUg9n1AW4","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L03","hwqvpwm7Wz7","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L03","j18hwWBcwh5","1",52,1833.3335,42.6356627906977,17.8890876565295,1,2236
"TZA","L03","JdnGCqPhcWB","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L03","kjuUHkF5wTB","1",104,1833.3335,85.2713255813954,34.8837209302326,1,2236
"TZA","L03","KkYJfxvuWf6","1",156,1833.3335,127.906988372093,17.8890876565295,1,2236
"TZA","L03","KyapRja3Pi6","1",104,1833.3335,85.2713255813954,12.5223613595707,1,2236
"TZA","L03","KYf3aU1imH5","1",116,1833.3335,95.110324686941,0,NA,2236
"TZA","L03","McAcYh2ZV69","1",572,1833.3335,468.992290697674,0,NA,2236
"TZA","L03","MLdLHWK2Qr","1",728,1833.3335,596.899279069767,0,NA,2236
"TZA","L03","N5cedWi9F35","1",208,1833.3335,170.542651162791,0,NA,2236
"TZA","L03","NNkYVQpfzGB","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L03","Nt5ok1nPNM7","1",208,1833.3335,170.542651162791,0,NA,2236
"TZA","L03","onVKoJG2AfA","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L03","rai72yodTZ7","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L03","utcTs5LcPQ7","1",312,1833.3335,255.813976744186,0,NA,2236
"TZA","L03","vCAfAwy9KTA","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L03","x3YWH9QUug","1",156,1833.3335,127.906988372093,0,1,2236
"TZA","L03","XaYWTVN67N4","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L03","yLS96zjnvX6","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L03","ZaEAz3d3Dr6","1",260,1833.3335,213.178313953488,0,1,2236
"TZA","L03","ZAZu9eYNzaA","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L03","znifEwvA5C4","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L10","2GJh9RvP6U3","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L10","6gioKTgu1a9","1",312,1833.3335,255.813976744186,0,0.5,2236
"TZA","L10","7NvFkzHDPpA","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L10","9ES5SSTauT6","1",108,1833.3335,88.5509919499105,0,0,2236
"TZA","L10","bbQXrXaEo96","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L10","Br9y98ZGdk8","1",52,1833.3335,42.6356627906977,107.334525939177,1,2236
"TZA","L10","dtBzhqj3kQA","1",416,1833.3335,341.085302325581,0,1,2236
"TZA","L10","g2ZqebmF5z8","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L10","Gc14tmsJ7A3","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L10","gULVGjZq1b6","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L10","j5dyUZUjo25","1",16,1833.3335,13.1186654740608,0,0,2236
"TZA","L10","KqZvf5fBTQ7","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L10","kRcrpHwnrk4","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L10","LmNxHx7ukq2","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L10","LwsCZHjGPqA","1",156,1833.3335,127.906988372093,53.6672629695885,1,2236
"TZA","L10","mWbvKsGPM14","1",12,1833.3335,9.83899910554562,0,1,2236
"TZA","L10","N1YUZvnVaG5","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L10","nZ3uwA7syq7","1",156,1833.3335,127.906988372093,0,1,2236
"TZA","L10","p5n6hjGyeL","1",208,1833.3335,170.542651162791,0,1,2236
"TZA","L10","PZ5Q2bVsEX8","1",104,1833.3335,85.2713255813954,0,0,2236
"TZA","L10","qBummgzDBd8","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L10","qP3BigSRj28","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L10","Rmvq4s33Ev8","1",260,1833.3335,213.178313953488,0,NA,2236
"TZA","L10","SGWnjCX1hJ3","1",156,1833.3335,127.906988372093,17.8890876565295,1,2236
"TZA","L10","SUdaBvN6yMB","1",208,1833.3335,170.542651162791,0,NA,2236
"TZA","L10","VpdWTmuL8k8","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L10","wXNS3oTZiX8","1",676,1833.3335,554.26361627907,0,NA,2236
"TZA","L10","yPna76R7KH6","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L10","ZAXs3MY83J","1",468,1833.3335,383.720965116279,0,1,2236
"TZA","L10","ZRuCufE5rt9","1",104,1833.3335,85.2713255813954,135.957066189624,1,2236
"TZA","L11","17tw28pAwD3","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L11","2JxppdNdy1B","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","2tw7sF6jPB4","1",60,1833.3335,49.1949955277281,8.94454382826476,1,2236
"TZA","L11","3bdaYKw2CU5","1",24,1833.3335,19.6779982110912,0,NA,2236
"TZA","L11","51brKTHzvAB","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L11","8bfdq81qVM8","1",156,1833.3335,127.906988372093,5.36672629695885,1,2236
"TZA","L11","BXfxdbawNd8","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","ckvwCyqWX59","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","CnNmmWuhuE4","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L11","eBi2TWWBfPA","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L11","ERzfUDJvVr5","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L11","fMF9APviXm9","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","gUGmee9jeJA","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","i6gRP4KTv4B","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L11","JADsmRVzNUA","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L11","kqzsJGqsJH5","1",156,1833.3335,127.906988372093,0,1,2236
"TZA","L11","ktUuHHCU1Q5","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","nEEs7UdXKf6","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L11","piP7A67YkU7","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","QuoaS1YaSX9","1",156,1833.3335,127.906988372093,8.94454382826476,1,2236
"TZA","L11","RnWd36XhwD2","1",260,1833.3335,213.178313953488,0,NA,2236
"TZA","L11","SqBCN18ii19","1",NA,NA,NA,0,NA,2236
"TZA","L11","sqDAomp7sVA","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L11","UGrmX3B1xb7","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L11","VTttxxMVpA7","1",208,1833.3335,170.542651162791,0,NA,2236
"TZA","L11","WvS53Ci87D3","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L11","xcn3a9uEQZB","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","Xwug52WXRu6","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L11","ywS4MJJe4cB","1",48,1833.3335,39.3559964221825,0,NA,2236
"TZA","L11","ZC9BxGQiLT8","1",156,1833.3335,127.906988372093,0,1,2236
"TZA","L18","1U2KYPp4RE4","1",416,1833.3335,341.085302325581,0,1,2236
"TZA","L18","2zFRVcySNg6","1",260,1833.3335,213.178313953488,0,1,2236
"TZA","L18","5xjULrvkzz3","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L18","6NYkNXf4fW6","1",104,1833.3335,85.2713255813954,53.6672629695885,1,2236
"TZA","L18","6s9v6agXWi3","1",156,1833.3335,127.906988372093,35.778175313059,1,2236
"TZA","L18","7GEs4txMBL9","1",416,1833.3335,341.085302325581,32.2003577817531,0,2236
"TZA","L18","9921bP6EeY4","1",104,1833.3335,85.2713255813954,8.94454382826476,1,2236
"TZA","L18","AcecNqxEnz4","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L18","ayZb55CgmK4","1",364,1833.3335,298.449639534884,0,NA,2236
"TZA","L18","dyd2EZBuR66","1",52,1833.3335,42.6356627906977,241.502683363148,1,2236
"TZA","L18","fKYGZhSCHi5","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L18","GZButysJgS4","1",312,1833.3335,255.813976744186,0,NA,2236
"TZA","L18","HGnHsWKAkp3","1",780,1833.3335,639.534941860465,0,1,2236
"TZA","L18","HWkzcSXQNG2","1",104,1833.3335,85.2713255813954,53.6672629695885,0,2236
"TZA","L18","JsmhauRP8E9","1",260,1833.3335,213.178313953488,0,NA,2236
"TZA","L18","KWsyirYykp","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L18","MmsqX496Yo9","1",104,1833.3335,85.2713255813954,26.8336314847943,1,2236
"TZA","L18","oDSCEcXBzq3","1",104,1833.3335,85.2713255813954,52.7728085867621,1,2236
"TZA","L18","onwJq3WmHg2","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L18","sApJeip8V38","1",312,1833.3335,255.813976744186,17.8890876565295,1,2236
"TZA","L18","TbNKmfWhji9","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L18","tWqyJcJmuN5","1",572,1833.3335,468.992290697674,0,1,2236
"TZA","L18","UDim1j4z9K9","1",104,1833.3335,85.2713255813954,21.4669051878354,1,2236
"TZA","L18","udWPUwFP172","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L18","v2cqtKhhmEB","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L18","VhjsvzpdVX8","1",220,1833.3335,180.381650268336,295.169946332737,1,2236
"TZA","L18","vvfZmP19Kx","1",192,1833.3335,157.42398568873,0,1,2236
"TZA","L18","xkrLWnDGpw7","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L18","yhsx6xFzAD","1",364,1833.3335,298.449639534884,581.395348837209,1,2236
"TZA","L18","ZSL3mumZ4X8","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L19","4FP6ukTTsQ8","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L19","4LtjetWmyU6","1",260,1833.3335,213.178313953488,0,NA,2236
"TZA","L19","6auvr3dPvX4","1",52,1833.3335,42.6356627906977,8.94454382826476,1,2236
"TZA","L19","a77UhCZgDh2","1",624,1833.3335,511.627953488372,0,1,2236
