"Country","Landscape","Household_ID","Round","bundles","cost","total_fuelwood_value","hh_annual_nonfuel_nr_value","Nonfuel_NR_decreasing","Rate"
"TZA","L19","aFuKnt435e8","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L19","aNYTfhJUuk9","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L19","B7g3YrTCTUB","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L19","BcLx8GwEyf5","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L19","fUSEvjoZCe","1",624,1833.3335,511.627953488372,0,NA,2236
"TZA","L19","gpPmZSQZXY5","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L19","GV2SBh2drm7","1",156,1833.3335,127.906988372093,8.94454382826476,1,2236
"TZA","L19","jiVQaMk2ZR","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L19","kDWcVHqaaf2","1",624,1833.3335,511.627953488372,0,NA,2236
"TZA","L19","KeAxwek3yC4","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L19","m2R4hghXWD6","1",56,1833.3335,45.9153291592129,0,NA,2236
"TZA","L19","Mf1iaj3mXF6","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L19","MqCGGaKzuz2","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L19","mUFTDYR9Aj","1",104,1833.3335,85.2713255813954,14.3112701252236,1,2236
"TZA","L19","NnrfSQy1dmA","1",208,1833.3335,170.542651162791,0,NA,2236
"TZA","L19","pcKda2i8vd5","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L19","PnQa2dKYkK6","1",104,1833.3335,85.2713255813954,19.6779964221825,1,2236
"TZA","L19","QnVf7PaErv","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L19","sAJq9uruKa3","1",208,1833.3335,170.542651162791,17.8890876565295,1,2236
"TZA","L19","teFJypg3MU7","1",572,1833.3335,468.992290697674,0,NA,2236
"TZA","L19","W5cRAyZKiP3","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L19","XDQ9iJinQy9","1",104,1833.3335,85.2713255813954,17.8890876565295,1,2236
"TZA","L19","yzbJgVuQFv2","1",416,1833.3335,341.085302325581,697.674418604651,1,2236
"TZA","L19","ZBSFxdohGu7","1",52,1833.3335,42.6356627906977,17.8890876565295,1,2236
"TZA","L19","zddQBRJke87","1",260,1833.3335,213.178313953488,0,NA,2236
"TZA","L19","ziHZfbph8gA","1",312,1833.3335,255.813976744186,0,NA,2236
"TZA","L20","1AHvfwxYcT6","1",312,1833.3335,255.813976744186,0,NA,2236
"TZA","L20","65WUiskq7g6","1",156,1833.3335,127.906988372093,3.5778175313059,1,2236
"TZA","L20","ciQdXdUfHV6","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L20","EhEwHyqcgE7","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L20","EnufChhcvN6","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L20","G8pqkT9RvZB","1",32,1833.3335,26.2373309481216,0,NA,2236
"TZA","L20","HPHgA99tPJA","1",48,1833.3335,39.3559964221825,0,1,2236
"TZA","L20","iRjEJTUQTW4","1",208,1833.3335,170.542651162791,0,NA,2236
"TZA","L20","JbsDyyJEsp2","1",24,1833.3335,19.6779982110912,8.94454382826476,1,2236
"TZA","L20","mdqRMX9AQF6","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L20","mZbBzdZE8P5","1",NA,NA,NA,0,NA,2236
"TZA","L20","pAiSMicbJb9","1",116,1833.3335,95.110324686941,17.8890876565295,1,2236
"TZA","L20","PrddN7Eh7v3","1",312,1833.3335,255.813976744186,0,NA,2236
"TZA","L20","PuLRmEWBe78","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L20","pxqThuNPrG","1",416,1833.3335,341.085302325581,0,NA,2236
"TZA","L20","QokjJw6sDKB","1",624,1833.3335,511.627953488372,0,1,2236
"TZA","L20","Qrakmh9TAb7","1",4,1833.3335,3.27966636851521,0,NA,2236
"TZA","L20","QVFH5ibEfX","1",624,1833.3335,511.627953488372,0,NA,2236
"TZA","L20","RbeUER44T9B","1",72,1833.3335,59.0339946332737,0,NA,2236
"TZA","L20","tQBVYhTSUx5","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L20","TzXCuVJ5tP5","1",76,1833.3335,62.3136610017889,0,1,2236
"TZA","L20","uDCakBEm7VB","1",1352,1833.3335,1108.52723255814,0,NA,2236
"TZA","L20","uz81YWocVs7","1",NA,NA,NA,0,NA,2236
"TZA","L20","Vuke4bM37hA","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L20","VxhDa2qgmM7","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L20","wtdrsEsEBX2","1",260,1833.3335,213.178313953488,0,NA,2236
"TZA","L20","yE1Xsrhzmk8","1",104,1833.3335,85.2713255813954,0,NA,2236
"TZA","L20","ZbDwCBkG2A5","1",428,1833.3335,350.924301431127,0,NA,2236
"TZA","L20","ZeurtKQcW93","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L20","zRYovaahru9","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L22","2tg6ar7zuS5","1",156,1833.3335,127.906988372093,14.3112701252236,1,2236
"TZA","L22","4NfJeixyr6A","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L22","5oGmpb8QJLA","1",108,1833.3335,88.5509919499105,0,1,2236
"TZA","L22","6vK31iR7nAA","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L22","73M3dsnzvJ7","1",260,1833.3335,213.178313953488,69.7674418604651,1,2236
"TZA","L22","84Tt3igkks","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L22","8pbKc5jDHS6","1",52,1833.3335,42.6356627906977,44.7227191413238,1,2236
"TZA","L22","9uri5wypzL4","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L22","A4HX8ZvF3a8","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L22","An4VyekaKi6","1",208,1833.3335,170.542651162791,3.5778175313059,1,2236
"TZA","L22","BP6YrbuDcL","1",208,1833.3335,170.542651162791,0,1,2236
"TZA","L22","BVUEfqZQ6KA","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L22","fss8vTYFEz2","1",52,1833.3335,42.6356627906977,16.1001788908766,1,2236
"TZA","L22","fxSB64jdaSA","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L22","i2ZRSY65p48","1",52,1833.3335,42.6356627906977,8.94454382826476,1,2236
"TZA","L22","MG8Mg2FAfw4","1",156,1833.3335,127.906988372093,0,1,2236
"TZA","L22","mzUJUxpe7c4","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L22","nD93MDvRgs2","1",52,1833.3335,42.6356627906977,0,1,2236
"TZA","L22","Q6XjbVrPyy9","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L22","Qapm2uWHFt5","1",104,1833.3335,85.2713255813954,0,1,2236
"TZA","L22","qKTwmCQoWz5","1",104,1833.3335,85.2713255813954,17.8890876565295,1,2236
"TZA","L22","RfzDYcp8cy2","1",832,1833.3335,682.170604651163,0,1,2236
"TZA","L22","RTnL3zMj6T","1",52,1833.3335,42.6356627906977,35.778175313059,1,2236
"TZA","L22","T5DZd2AUTX7","1",312,1833.3335,255.813976744186,32.2003577817531,0,2236
"TZA","L22","w7mhEiauzv4","1",156,1833.3335,127.906988372093,0,NA,2236
"TZA","L22","WEJAJe36mh4","1",52,1833.3335,42.6356627906977,5.36672629695885,1,2236
"TZA","L22","WjvUqZyb157","1",52,1833.3335,42.6356627906977,0,NA,2236
"TZA","L22","X9YiaEDanB7","1",156,1833.3335,127.906988372093,0,1,2236
"TZA","L22","yku5wXeXnu9","1",468,1833.3335,383.720965116279,0,1,2236
"TZA","L22","Zzj5HfKc4d3","1",104,1833.3335,85.2713255813954,0,1,2236
"UGA","L01","3WbmqA7gbk2","1",260,10000,723.226703755216,405.006954102921,1,3595
"UGA","L01","4YxLyEvHcr2","1",156,10000,433.936022253129,43.3936022253129,1,3595
"UGA","L01","8r9jJ38EDF2","1",208,10000,578.581363004172,607.510431154381,0.666666666666667,3595
"UGA","L01","aANwrQbMsa3","1",156,10000,433.936022253129,1275.10431154381,0.666666666666667,3595
"UGA","L01","CR6uc2DJjF2","1",208,10000,578.581363004172,127.955493741307,1,3595
"UGA","L01","D3dra7efrt6","1",312,10000,867.872044506259,11.1265646731572,1,3595
"UGA","L01","DUyLNfXcu24","1",52,10000,144.645340751043,72.3226703755216,1,3595
"UGA","L01","EQUQxBxxA28","1",104,10000,289.290681502086,2.78164116828929,1,3595
"UGA","L01","F6gmnrrGL93","1",156,10000,433.936022253129,0,NA,3595
"UGA","L01","fqBewDc4e89","1",52,10000,144.645340751043,144.645340751043,1,3595
"UGA","L01","gVnZfUnJ4V","1",64,10000,178.025034770515,564.116828929068,0.666666666666667,3595
"UGA","L01","hyWdWQ552X7","1",156,10000,433.936022253129,72.3226703755216,1,3595
"UGA","L01","kyXkjdQuZSA","1",104,10000,289.290681502086,144.645340751043,1,3595
"UGA","L01","Lsy3YMkKGP2","1",312,10000,867.872044506259,0,NA,3595
"UGA","L01","mSfzhnwYib5","1",52,10000,144.645340751043,607.510431154381,0.5,3595
"UGA","L01","ome4ka94t7","1",104,10000,289.290681502086,144.645340751043,1,3595
"UGA","L01","rR4rphkhyt6","1",156,10000,433.936022253129,512.934631432545,1,3595
"UGA","L01","SqGfB47Y5q3","1",156,10000,433.936022253129,1.11265646731572,0,3595
"UGA","L01","Te4C6DJXQq6","1",468,10000,1301.80806675939,52.8511821974965,1,3595
"UGA","L01","tNWzZ2EiTjA","1",208,10000,578.581363004172,332.350486787204,0.75,3595
"UGA","L01","TTKHU3eLS44","1",364,10000,1012.5173852573,285.952712100139,0.75,3595
"UGA","L01","U7Y9xmtZk89","1",364,10000,1012.5173852573,0,NA,3595
"UGA","L01","vbnCBWJgn15","1",260,10000,723.226703755216,72.3226703755216,1,3595
"UGA","L01","vCMe7iY3tJ","1",52,10000,144.645340751043,11.1265646731572,1,3595
"UGA","L01","VHVUj6zT8c6","1",364,10000,1012.5173852573,13.3518776077886,0,3595
"UGA","L01","vsXLkjJ58x2","1",260,10000,723.226703755216,2.78164116828929,1,3595
"UGA","L01","VyrUWsmH5zA","1",260,10000,723.226703755216,0,NA,3595
"UGA","L01","wEEPeGoe7x7","1",364,10000,1012.5173852573,144.645340751043,1,3595
"UGA","L01","xVFJcnicr68","1",64,10000,178.025034770515,43.3936022253129,1,3595
"UGA","L01","YTTV9E8N5B7","1",312,10000,867.872044506259,240.890125173853,1,3595
"UGA","L02","1Mcd53U8Qb4","1",468,10000,1301.80806675939,33.3796940194715,1,3595
"UGA","L02","1YCu7s1wQ37","1",104,10000,289.290681502086,6.6759388038943,1,3595
"UGA","L02","2TsiWCE9wU3","1",156,10000,433.936022253129,0,NA,3595
"UGA","L02","3csKwZMd8vA","1",416,10000,1157.16272600834,0,NA,3595
"UGA","L02","4GxE5frHnQ4","1",260,10000,723.226703755216,0,NA,3595
"UGA","L02","5xza3zKCC65","1",312,10000,867.872044506259,0,1,3595
"UGA","L02","8jLMpgU7qmA","1",104,10000,289.290681502086,0,NA,3595
"UGA","L02","9P8HkL34az2","1",180,10000,500.695410292072,0,NA,3595
"UGA","L02","B77fdVMrcbB","1",104,10000,289.290681502086,0,NA,3595
"UGA","L02","bUbW5XZNtd3","1",104,10000,289.290681502086,0,NA,3595
"UGA","L02","c8oh3AnL1P","1",96,10000,267.037552155772,0,NA,3595
"UGA","L02","D3k4R1hEUdA","1",312,10000,867.872044506259,0,NA,3595
"UGA","L02","ea6XKQhZyd3","1",280,10000,778.859527121001,0,NA,3595
"UGA","L02","fYfZbzp5Nv8","1",260,10000,723.226703755216,0,NA,3595
"UGA","L02","GuUwLgiijo2","1",208,10000,578.581363004172,0,NA,3595
"UGA","L02","GwMi53segV4","1",52,10000,144.645340751043,0,NA,3595
"UGA","L02","hiJdT15von9","1",132,10000,367.176634214186,0,1,3595
"UGA","L02","HWUQqfGSi37","1",176,10000,489.568845618915,0,NA,3595
"UGA","L02","p7HQJGp7P14","1",208,10000,578.581363004172,144.645340751043,0,3595
"UGA","L02","Q12jo3rceY8","1",104,10000,289.290681502086,0,1,3595
"UGA","L02","QJMME7KeMn","1",208,10000,578.581363004172,0,NA,3595
"UGA","L02","QT4VeJxXHv4","1",152,10000,422.809457579972,0,NA,3595
"UGA","L02","SDoi2yLPd6","1",8,10000,22.2531293463143,0,NA,3595
"UGA","L02","uZWP16YfzT5","1",312,10000,867.872044506259,0,NA,3595
"UGA","L02","V5nBNdt5Wo9","1",52,10000,144.645340751043,0,NA,3595
"UGA","L02","w27bEeu1DR","1",24,10000,66.759388038943,0,NA,3595
"UGA","L02","WMFdhZg7RN5","1",52,10000,144.645340751043,0,NA,3595
"UGA","L02","ypMu1Vkfqo9","1",268,10000,745.47983310153,0,NA,3595
"UGA","L02","Yz9QZdfbFV","1",104,10000,289.290681502086,28.9290681502086,1,3595
"UGA","L02","ZbpM6thc1b2","1",260,10000,723.226703755216,0,NA,3595
"UGA","L03","1DKzT4xkSq9","1",52,10000,144.645340751043,0,1,3595
"UGA","L03","3BWtidtw1gB","1",312,10000,867.872044506259,0,NA,3595
"UGA","L03","3eWkuw2PPtA","1",260,10000,723.226703755216,0,1,3595
"UGA","L03","3f7GFEXbaK","1",312,10000,867.872044506259,0,NA,3595
"UGA","L03","43ozar7mLV6","1",156,10000,433.936022253129,2.22531293463143,1,3595
"UGA","L03","4mjZfGs3Aw","1",580,10000,1613.35187760779,11.1265646731572,1,3595
"UGA","L03","5BM4RJvhSqA","1",520,10000,1446.45340751043,0,NA,3595
"UGA","L03","8WWivGcFUz5","1",272,10000,756.606397774687,0,NA,3595
"UGA","L03","BiwTi7hdY7","1",312,10000,867.872044506259,0,NA,3595
"UGA","L03","CLcgNTsm4y7","1",100,10000,278.164116828929,0,NA,3595
"UGA","L03","fvoTDbKYuW5","1",156,10000,433.936022253129,0,NA,3595
"UGA","L03","h5hVCQ5GHc2","1",416,10000,1157.16272600834,0,NA,3595
"UGA","L03","HLCLDYcEQF2","1",52,10000,144.645340751043,0,NA,3595
"UGA","L03","K28KewnXpk2","1",104,10000,289.290681502086,0,NA,3595
"UGA","L03","k6Z9D2Z16q9","1",156,10000,433.936022253129,5.56328233657858,1,3595
"UGA","L03","L3z2GfyVdH5","1",52,10000,144.645340751043,2.78164116828929,1,3595
"UGA","L03","LAqtBPvPxy","1",312,10000,867.872044506259,0,NA,3595
"UGA","L03","LXeBkVStet6","1",208,10000,578.581363004172,10.0139082058414,0,3595
"UGA","L03","nG6geyTvwq7","1",104,10000,289.290681502086,0,NA,3595
"UGA","L03","oimuabaAoj4","1",136,10000,378.303198887344,0,NA,3595
"UGA","L03","pfmDHWctSE3","1",128,10000,356.050069541029,46.7315716272601,1,3595
"UGA","L03","r4YWWf5e5x3","1",188,10000,522.948539638387,0,NA,3595
"UGA","L03","r8r378XZhzA","1",260,10000,723.226703755216,0,NA,3595
"UGA","L03","rMuY6Uj3iMy","1",364,10000,1012.5173852573,0,NA,3595
"UGA","L03","RnembMKrW72","1",24,10000,66.759388038943,0,NA,3595
"UGA","L03","rrTcscTcWH","1",260,10000,723.226703755216,51.5159944367177,0.666666666666667,3595
"UGA","L03","s1YRqRa7dg5","1",112,10000,311.543810848401,5.56328233657858,1,3595
"UGA","L03","ve5Vid3J3j2","1",156,10000,433.936022253129,0,NA,3595
"UGA","L03","vPv6VoT5Hx6","1",104,10000,289.290681502086,0,NA,3595
"UGA","L03","VQjx1ubsk84","1",208,10000,578.581363004172,0,NA,3595
"UGA","L04","4MTsyUHiaX4","1",156,10000,433.936022253129,0,1,3595
"UGA","L04","4wawPvHomv","1",312,10000,867.872044506259,0,NA,3595
"UGA","L04","52MH5CafZg9","1",104,10000,289.290681502086,0,NA,3595
"UGA","L04","6knFhJg33R9","1",24,10000,66.759388038943,0,NA,3595
"UGA","L04","9iKLxLjVu77","1",156,10000,433.936022253129,72.3226703755216,0,3595
"UGA","L04","akR9WC1ESX","1",104,10000,289.290681502086,0.333796940194715,0,3595
"UGA","L04","CW2n61MumoA","1",312,10000,867.872044506259,0,0,3595
"UGA","L04","Dw3Ud994KTB","1",164,10000,456.189151599444,0,NA,3595
"UGA","L04","GEpVmB1chZ","1",52,10000,144.645340751043,0,NA,3595
"UGA","L04","GPDYh6MvUT3","1",52,10000,144.645340751043,0,NA,3595
"UGA","L04","hnZo2CxSp92","1",492,10000,1368.56745479833,11.1265646731572,0,3595
"UGA","L04","iLvTEBAQTN6","1",832,10000,2314.32545201669,0,NA,3595
"UGA","L04","Kq42xQGSvu4","1",168,10000,467.315716272601,3.33796940194715,1,3595
"UGA","L04","LEzTDqKV6f3","1",96,10000,267.037552155772,0,NA,3595
"UGA","L04","mBXHuSst1y6","1",104,10000,289.290681502086,0,NA,3595
"UGA","L04","Mc7EjdDK3M3","1",364,10000,1012.5173852573,0,NA,3595
"UGA","L04","n4TwADF35","1",208,10000,578.581363004172,0,1,3595
"UGA","L04","TdHhH26Qsi9","1",104,10000,289.290681502086,0,NA,3595
"UGA","L04","UBoKCmEGFXB","1",104,10000,289.290681502086,216.968011126565,0,3595
"UGA","L04","UKqsMYWu6S2","1",36,10000,100.139082058414,0,1,3595
"UGA","L04","UYwovny68h","1",312,10000,867.872044506259,72.3226703755216,1,3595
"UGA","L04","v29v4CgCb9A","1",176,10000,489.568845618915,6.6759388038943,1,3595
"UGA","L04","vkQ3CHAz8S2","1",204,10000,567.454798331015,22.2531293463143,1,3595
"UGA","L04","vwWMrLhFgq5","1",156,10000,433.936022253129,11.1265646731572,0,3595
"UGA","L04","WmaX2iuVse5","1",52,10000,144.645340751043,0,NA,3595
"UGA","L04","xJ36NSni7X2","1",364,10000,1012.5173852573,0,NA,3595
"UGA","L04","YMAxgenEPKA","1",104,10000,289.290681502086,5.00695410292072,1,3595
"UGA","L04","z9PS7Qjy5L2","1",416,10000,1157.16272600834,5.56328233657858,0.5,3595
"UGA","L04","zCz7aSrczL2","1",104,10000,289.290681502086,0,NA,3595
"UGA","L04","ZVVKrqxAx48","1",52,10000,144.645340751043,14.4645340751043,1,3595
"UGA","L06","2Zy882qHx74","1",208,10000,578.581363004172,0,NA,3595
"UGA","L06","43RqATksCs8","1",108,10000,300.417246175243,0,NA,3595
"UGA","L06","4Ltk7eBsFy2","1",156,10000,433.936022253129,0,1,3595
"UGA","L06","5a2WfRTPWS2","1",208,10000,578.581363004172,723.226703755216,0,3595
"UGA","L06","6vZXvHtQdG2","1",104,10000,289.290681502086,0,NA,3595
"UGA","L06","dmUnjxva8t4","1",104,10000,289.290681502086,0,NA,3595
"UGA","L06","f52oa28ri63","1",156,10000,433.936022253129,0,NA,3595
"UGA","L06","FnGwGBNbLj6","1",416,10000,1157.16272600834,0,NA,3595
"UGA","L06","fUwjdZnv1x2","1",104,10000,289.290681502086,0.556328233657858,1,3595
"UGA","L06","Gr3yWAqnod7","1",116,10000,322.670375521558,0,NA,3595
"UGA","L06","h2NJwtqVTd2","1",208,10000,578.581363004172,0,0.5,3595
"UGA","L06","hFv6mHJEwd5","1",260,10000,723.226703755216,0,NA,3595
"UGA","L06","i5k7QWkLJw8","1",312,10000,867.872044506259,0,NA,3595
"UGA","L06","JiVbXhqxqD2","1",156,10000,433.936022253129,0,1,3595
"UGA","L06","Jm8YLfzpoy5","1",104,10000,289.290681502086,0.834492350486787,0,3595
"UGA","L06","jspz3eC2TW3","1",208,10000,578.581363004172,0,NA,3595
"UGA","L06","kAKQZBMLkGA","1",260,10000,723.226703755216,1.66898470097357,0,3595
"UGA","L06","kJPFgVkrzr8","1",52,10000,144.645340751043,5.00695410292072,0,3595
"UGA","L06","L8vM1Pqk5B6","1",84,10000,233.6578581363,0,NA,3595
"UGA","L06","mpqcPSFDpCB","1",208,10000,578.581363004172,0,NA,3595
"UGA","L06","pMDUa1EHvb","1",312,10000,867.872044506259,0,NA,3595
"UGA","L06","QybMet9zZh8","1",60,10000,166.898470097357,33.3796940194715,1,3595
"UGA","L06","wJPLc9G7D59","1",156,10000,433.936022253129,0.66759388038943,1,3595
"UGA","L06","WKmRQnKoHA8","1",156,10000,433.936022253129,0,1,3595
"UGA","L06","Xab6HD3Zh47","1",156,10000,433.936022253129,0,NA,3595
"UGA","L06","XBSg6BUGH3","1",104,10000,289.290681502086,0,NA,3595
"UGA","L06","YXV6xbSxws2","1",312,10000,867.872044506259,0,NA,3595
"UGA","L06","ZpzNhUcn8E4","1",116,10000,322.670375521558,8.34492350486787,0,3595
"UGA","L06","Zsq7RscRsJA","1",260,10000,723.226703755216,0,NA,3595
"UGA","L06","ZU7tm63WQNB","1",156,10000,433.936022253129,0,1,3595
"UGA","L07","25LYWDpsci5","1",156,10000,433.936022253129,25.702364394993,1,3595
"UGA","L07","6L8XQ2ivNNB","1",572,10000,1591.09874826147,0,1,3595
"UGA","L07","7yhK3asbcg8","1",364,10000,1012.5173852573,0,NA,3595
"UGA","L07","9D4NrgAzDH4","1",104,10000,289.290681502086,34.2698191933241,1,3595
"UGA","L07","cTxbn5tVsdA","1",104,10000,289.290681502086,0.139082058414465,1,3595
"UGA","L07","E9xodbJqWb8","1",208,10000,578.581363004172,0.834492350486787,1,3595
"UGA","L07","EQM92niTjw","1",52,10000,144.645340751043,1.11265646731572,1,3595
"UGA","L07","eZcn1r4ZHQA","1",52,10000,144.645340751043,0,NA,3595
"UGA","L07","FiycRUoeZh","1",104,10000,289.290681502086,42.0584144645341,0.666666666666667,3595
"UGA","L07","ggHPuVorAC2","1",52,10000,144.645340751043,0,NA,3595
"UGA","L07","J4NQk5mWMXA","1",104,10000,289.290681502086,0,NA,3595
"UGA","L07","jsuqiyHhZp3","1",208,10000,578.581363004172,0.834492350486787,1,3595
"UGA","L07","k8Wj9vHnf53","1",260,10000,723.226703755216,0,NA,3595
"UGA","L07","kAym5mCCtcB","1",208,10000,578.581363004172,0,NA,3595
"UGA","L07","mjcdtjVVCA6","1",64,10000,178.025034770515,0.556328233657858,1,3595
"UGA","L07","N9o6jRf3hy3","1",208,10000,578.581363004172,0,1,3595
"UGA","L07","nf2b6XaXDy3","1",156,10000,433.936022253129,13.9082058414465,1,3595
"UGA","L07","PxqUsT3Kg39","1",312,10000,867.872044506259,0.417246175243394,0.5,3595
"UGA","L07","qGGstvM2E46","1",52,10000,144.645340751043,54.297635605007,0.5,3595
"UGA","L07","QP58gEJbLF8","1",52,10000,144.645340751043,0.278164116828929,1,3595
"UGA","L07","RscSHibFMZ","1",52,10000,144.645340751043,0,NA,3595
"UGA","L07","tsxUHiQSdd5","1",52,10000,144.645340751043,0.556328233657858,1,3595
"UGA","L07","udreQXLRb29","1",164,10000,456.189151599444,72.3226703755216,1,3595
"UGA","L07","uMco3gkx1Z8","1",156,10000,433.936022253129,0.139082058414465,0,3595
"UGA","L07","uNqoVbaZpG3","1",164,10000,456.189151599444,90.125173852573,0.666666666666667,3595
"UGA","L07","Uvc1cgf5XM9","1",156,10000,433.936022253129,0,NA,3595
"UGA","L07","x16vgM9iGq3","1",52,10000,144.645340751043,0.556328233657858,1,3595
"UGA","L07","x3KJboY4Wn4","1",364,10000,1012.5173852573,467.315716272601,0.5,3595
"UGA","L07","xwVxszyCYQ","1",208,10000,578.581363004172,23.36578581363,1,3595
"UGA","L07","zVWFb5eAbV7","1",208,10000,578.581363004172,0.695410292072323,1,3595
